Year,Item,Producer Price (USD/tonne),Consumer Price Index (2015=100),Production Value (1000 USD),Climate Emissions (kt),Input Price (USD)
2019,"Pistachios, in shell",666.0170209560188,80.1306016840502,146523.48723607213,275.41874613651714,809.5185359685041
2001,"Seed cotton, unginned",706.7748538773108,81.2297840335462,150809.945718595,153.22483583443386,782.6529701993496
2006,"Meat of pig with the bone, fresh or chilled (biological)",676.9769802815104,99.88933835746879,142382.72195527743,176.85697056872982,770.9129420528587
2005,Palm kernels,693.8473635958384,128.325617015246,141889.67692399898,198.10327470244755,808.3507887905586
2016,"Meat of goat, fresh or chilled (biological)",703.4143264211442,107.6063497024975,145330.36466781868,171.12575903513468,783.6318994492516
2001,"Meat of sheep, fresh or chilled (biological)",684.1184845324663,111.53949383155208,144203.82881839125,134.42873633003416,804.7553095693
2002,"Meat of chickens, fresh or chilled",643.3647708855771,89.67663095635267,142646.51621601122,126.93130247082694,806.232455601443
2004,Natural rubber in primary forms,631.8869339939031,83.55358664148955,155815.56846745746,182.42864900627686,807.1721016847715
2004,Sweet potatoes,676.9363297070433,80.84457573658906,157523.19213993504,118.39254528171413,790.8838231056585
2000,Natural honey,667.3352215180762,85.23254413982364,144894.70088118568,116.99236274648675,809.9704679146164
2007,"Meat of chickens, fresh or chilled (biological)",675.0946535304279,61.76491351271609,147121.82084120542,191.414137922559,777.7958702155605
2011,"Onions and shallots, dry (excluding dehydrated)",671.9912894853667,81.68285986689995,145724.01199214463,166.9775697905486,747.1649917632395
2023,Natural rubber in primary forms,749.9801204678213,84.15135266937632,152200.72229305436,218.59585089391365,810.3846402469244
2003,"Cow peas, dry",632.5661229935841,89.92627739435136,153191.45390166383,150.48996686068728,799.5586068812715
2012,Cocoa beans,612.7745225681905,94.53290165648335,137776.90709901537,142.6727398660526,784.0452319042428
2022,Yams,682.4442156684125,97.99341303965812,149043.2800927917,192.91320716660294,766.8237415450213
2014,"Beans, dry",661.1802340251784,92.33276942362957,140129.11938665784,131.13429363713803,755.5152308078153
2010,"Coffee, green",681.9549467547228,83.83500371513261,155454.58688184,138.82915108699513,797.2816637487016
2009,"Hen eggs in shell, fresh",689.9894013313443,63.106270361291166,148864.46624351558,140.81281784585863,829.2225160991212
2002,Tomatoes,710.9960515181912,83.92702088424707,142546.4784006504,161.25043205005173,793.4756484559026
2021,"Meat of chickens, fresh or chilled",627.256136051306,77.9698904449689,145456.61915277434,260.35736452962453,789.0200890506912
2013,"Coffee, green",655.7713737271093,99.54765123445303,145218.3398011328,102.89609611697152,795.7594399346053
2015,"Hen eggs in shell, fresh",685.3357484292471,106.19596096067937,149288.79080689268,236.51091647070234,839.8308990226976
2009,"Hen eggs in shell, fresh",695.586818533441,106.63521601617306,151872.78911335097,208.62487517932522,811.2848813175849
2009,Rice,738.2763971714758,103.91094105219128,140922.18963260503,250.08447973332903,777.5752917505145
2011,Palm kernels,701.1440297962403,90.55376397848664,155856.99859702415,328.569839780943,796.8088748625643
2008,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",670.7692527862359,84.72731652813552,154691.6766315678,243.30818840422216,802.895535007621
2000,Bananas,645.7598380745444,81.35010870526797,142286.60825450838,218.01888476022245,775.1200194529453
2004,"Seed cotton, unginned",655.5442150812537,69.94416626124772,147027.23506427513,106.11071978357852,811.4295292313734
2019,"Meat of chickens, fresh or chilled (biological)",654.691825974111,107.43445551789183,155217.26881303516,112.42442428927725,779.8906208416352
2007,Palm kernels,692.1299195182371,89.93598444132435,152827.819025851,189.74504658309047,766.0278814377208
2010,Sweet potatoes,680.1828340303991,73.86154560596086,144979.51094222412,86.83172996885116,797.7694678613177
2011,Palm kernels,632.7634235375589,80.15927937462045,150734.92516530296,202.50749992939035,794.6036795947151
2000,"Groundnuts, excluding shelled",659.3958665901113,79.55204816378568,161649.2175510593,64.98944282677881,796.2263587404683
2021,"Meat of sheep, fresh or chilled (biological)",698.7993372663668,93.20201728550087,147189.02600171964,229.34720664306016,780.9539044312664
2019,"Coffee, green",683.022781312046,108.56866777633425,143499.9848352635,155.65052176814945,783.7445444271013
2010,Taro,689.5322491432073,87.33680676634022,147525.3253529206,178.06538463833883,818.8157299919044
2004,Natural rubber in primary forms,683.9605619645421,58.76864728851923,147895.98656995018,134.31692254380528,805.0685090845371
2014,Unmanufactured tobacco,721.2658327010901,89.71894498289016,144040.5423974631,76.80921685370078,777.1118752529765
2004,"Meat of chickens, fresh or chilled",679.5542025775553,90.21374150881603,148871.35143153468,233.47030132454248,757.23285889612
2011,"Meat of chickens, fresh or chilled (biological)",660.8922267267033,89.18284654624114,140391.2207938261,238.52060711256507,777.958468742278
2004,Unmanufactured tobacco,645.0002594288175,83.14473251313845,143335.55675742019,154.1611491046445,799.392778227726
2016,Sorghum,679.9611944091156,95.81823622116161,150454.44997323758,204.83201560152978,783.6081624174334
2016,"Hen eggs in shell, fresh",599.2517902195717,93.548766737509,137888.87183475232,152.19096635430918,782.0537926809858
2023,Taro,666.9442406078429,92.18419529837426,151179.06405243746,186.1600295781417,784.463588005909
2011,"Cotton lint, ginned",666.2977148651839,98.74627043191846,136603.3192639351,209.69249731083488,794.7926455297965
2023,Bananas,631.5387850543058,86.10915766305617,138006.603198082,199.48978359352307,811.9393550436891
2014,"Cow peas, dry",644.6249355031443,85.25786496476417,144168.33237718415,238.78401803529664,796.2384127056083
2014,Rice,696.7626365672714,113.25849935405498,148097.54530656035,197.67957115009614,797.4855372148752
2005,Palm kernels,679.3942631350731,100.9469811560055,153289.54410810053,173.13976821675914,791.7495895068657
2011,"Seed cotton, unginned",675.526560674044,104.96084092441596,146951.33990826158,133.66458897095828,786.2596601414274
2019,"Meat of pig with the bone, fresh or chilled (biological)",681.6633366807849,110.948218790285,145430.45805458364,147.81026834863334,814.1316142109208
2017,"Pistachios, in shell",675.251738301292,100.44581271964597,149561.1323323876,212.2381072010802,811.0948381414061
2013,"Onions and shallots, dry (excluding dehydrated)",709.7587875485737,106.48248019731653,142308.73199012392,96.64421141912345,837.1523951378432
2001,Potatoes,676.1757861139337,68.86647257922007,147360.30188919563,227.0259025354692,808.4580827523073
2008,"Seed cotton, unginned",628.7265172482618,95.61895809021438,140665.9948026868,157.6783510641027,786.278510348373
2004,"Coffee, green",721.3768096090565,89.81587308305906,147076.17867684065,130.80524214443489,778.1537706023184
2019,Palm kernels,683.5831186826896,117.7219113737711,146014.0444632166,116.79932852575601,815.3057019987546
2000,Natural honey,654.7952987389722,106.47133298732346,142641.8864852165,205.45392664724875,779.94705909832
2022,"Cotton lint, ginned",634.8708591139737,83.09997214837627,147488.42927515227,171.00346967466348,812.4415305149636
2002,Sorghum,684.3503372915656,98.14856238821206,147455.9743582618,251.17379852632038,781.0485169066699
2005,Natural rubber in primary forms,668.9577505135929,95.07187001201257,152540.49615415928,108.58175483853333,803.2299644602678
2004,Unmanufactured tobacco,719.6973142437965,99.37162150755739,138635.05907714966,142.82735621173623,775.051772487195
2020,Bananas,662.0956922428194,77.2740129696542,146282.98155397837,167.12447945845872,811.8445038711639
2004,"Cassava, fresh",647.3514869723502,97.95689698884735,142861.9140939462,134.1427001663327,771.5733636743372
2000,Palm kernels,699.3467972099021,89.13437977095046,151012.03638334505,172.04147057191952,801.7059433746563
2016,"Cassava, fresh",700.2313674443292,96.79339647110798,150432.78641842425,187.71057568560533,792.289998099982
2018,Potatoes,677.5324516911301,81.69087253344142,149202.6253178067,195.9597493213164,798.2829255290474
2013,"Onions and shallots, dry (excluding dehydrated)",692.7636220930715,83.78070243932498,143144.05980211627,247.04389390905243,788.3307201012896
2011,Yams,671.3422970405571,110.1642803157745,151090.57900716408,106.56191592575036,787.8615978371024
2009,Palm kernels,679.4888636931016,76.78343663517155,139012.57144874692,188.62355336159493,799.3424208647176
2019,"Pistachios, in shell",707.4226371397419,77.89033399464324,137986.67257449974,139.38839638542106,776.2040292227251
2020,"Cotton lint, ginned",691.2324606834693,91.7829311520403,140283.87109295398,193.23620636600862,776.0863555511886
2017,"Meat of chickens, fresh or chilled",667.3946775128455,80.97829438248465,146495.85204082905,193.30214668248175,789.075806791754
2023,"Pistachios, in shell",713.0437870406088,79.28122052633199,150039.04809740506,122.38956820321282,788.297393990142
2010,"Groundnuts, excluding shelled",601.5272494790788,94.13278957839839,131783.06372241597,126.67792023312501,776.1388675084347
2001,"Meat of sheep, fresh or chilled (biological)",734.0351100054822,69.9806621567184,153276.9402518625,197.3176905383081,814.7310906428155
2017,"Beans, dry",621.2941378161022,77.4372164865694,147318.78707335575,172.90576290203592,789.5573284158901
2006,Natural rubber in primary forms,653.6601259196553,123.36808375412862,138824.36435451472,160.75444532824918,791.7135527245999
2023,Natural rubber in primary forms,671.2453846069722,99.4487758948091,147167.9609439115,204.63487885357807,769.6962302651312
2014,"Cow peas, dry",668.0784905409794,81.35819972622531,152125.8531658557,208.32146115793597,837.6795138767645
2010,"Onions and shallots, dry (excluding dehydrated)",702.6652418636208,98.82987618426692,149660.4311689949,145.25403172974424,844.7881446956204
2017,"Groundnuts, excluding shelled",640.7378121045172,101.0666071650734,152158.59140523343,129.13288048270437,780.6388252164352
2022,"Meat of sheep, fresh or chilled (biological)",680.2959151873162,107.47286631162754,139831.99294547804,108.63958852294729,820.7685244079041
2011,Rice,655.1265477162316,90.649309568423,144593.19991677155,173.40824337490363,794.4105291097704
2005,"Beans, dry",681.3271400429468,107.2041155518673,142039.76493984592,100.57752350740114,828.3221886407844
2019,Natural rubber in primary forms,670.529742868888,61.97995213704138,155251.1271176852,176.70696027628108,802.9714585125299
2022,"Meat of sheep, fresh or chilled (biological)",675.2609802433136,76.71202805313767,149860.04030989675,232.57737693605134,798.2420401598702
2012,"Coffee, green",655.9751656888939,95.01472103632081,160898.2740372518,154.06254885051516,746.2614059921506
2019,Natural honey,657.1709921599418,97.50115300239084,144325.17842537747,144.9253233378212,778.6746773159886
2015,"Cow peas, dry",681.091086083647,78.87991569524434,143039.85503405207,271.6277760461866,796.6572101760211
2017,"Meat of sheep, fresh or chilled (biological)",700.7843758355056,96.44794987922135,145949.09289948785,247.22062832421167,800.2201218386018
2009,Cocoa beans,654.5245306368888,83.19904627996506,153555.01219957633,133.50564383705867,771.9501225057745
2022,Potatoes,646.409884325637,88.40226359686649,144832.62764558685,178.68619641777815,781.6713662109967
2007,"Coffee, green",690.8767156329793,107.92825702024913,147285.41408199831,188.16944948223352,807.3157371295385
2017,Sweet potatoes,671.4977938710936,106.19071246360296,147146.6796068977,181.9185585011383,768.5825821898551
2020,"Meat of cattle with the bone, fresh or chilled (biological)",697.3878546824028,77.60074509982503,146860.70989847454,262.46920975046874,798.921391258993
2000,Cocoa beans,645.2989942616898,76.69787807997241,143401.2337901512,176.0970319858004,821.0058674143033
2022,Plantains and cooking bananas,619.0897429001213,86.38904907697423,145976.77075291175,183.59728114638023,803.9561893667586
2007,Sorghum,656.4827882080342,92.15545549268009,145762.7130857068,206.16865212215018,802.9565316478418
2005,"Groundnuts, excluding shelled",649.4823323848738,82.68817268165286,146625.40279409033,231.23152316721274,755.8437678009669
2004,Cocoa beans,670.1092586604152,108.166286652269,151380.81018322712,218.58049708003466,779.8085412561643
2014,Plantains and cooking bananas,653.3675542347125,97.7674976359023,155466.36626558605,198.63977668041133,837.330833456343
2021,"Meat of chickens, fresh or chilled (biological)",694.7034192029178,98.6479266583904,142461.05227911507,93.80054709513396,784.2635584336035
2014,"Coffee, green",663.8284027901487,73.55856757609939,144703.25796852502,147.32865116190808,821.5363209754636
2001,Natural honey,676.9871456260413,110.06601077103068,142538.16660043265,212.70659772509293,784.0299789973965
2000,Natural rubber in primary forms,677.2019474160526,50.254117676663604,147598.73377857497,184.25547222879467,790.690386754333
2022,"Meat of cattle with the bone, fresh or chilled (biological)",678.3215634351899,105.0674817880145,143971.47880490872,213.04196905597698,806.5585336915925
2022,Natural honey,671.7490373491751,106.57132607533553,147862.21026117355,266.0938404483918,798.2606571044024
2010,"Meat of sheep, fresh or chilled (biological)",687.7909313751336,86.07063220110454,152181.36064468752,112.88737711186317,803.8770458045437
2009,Sweet potatoes,648.60325664805,111.65030326898533,134034.06766344054,228.63104610505857,779.8789916899824
2017,Plantains and cooking bananas,714.4554484624407,91.61018671595878,149122.12554046704,155.21736424014784,773.521392995147
2017,Maize (corn),665.3767891617682,93.49312556018562,144362.2908479742,218.503028328566,778.5293644967122
2016,"Pistachios, in shell",633.1264365258638,97.64958182133721,148965.33743238554,169.6745001964235,785.6004339552749
2007,"Meat of sheep, fresh or chilled (biological)",678.1151113725774,140.3552736874398,142180.87890371258,278.08576430947915,791.661169143374
2014,Bananas,646.9374961893997,112.72315863151903,152644.53103399798,178.23988417791628,816.9923043973185
2007,"Meat of goat, fresh or chilled (biological)",692.4329466980905,103.07361802096774,151229.62918266503,139.70982614703036,797.9936259050231
2016,Tomatoes,738.7610779440955,78.86458271125605,149504.9868351768,192.72926850441777,805.9387388346939
2011,"Groundnuts, excluding shelled",648.8757479160887,94.71049739246635,150629.3546815141,187.93267640074288,799.0788170361249
2007,"Meat of goat, fresh or chilled (biological)",682.4440806595438,80.35978860257818,142935.12375660273,228.64039207035177,773.9381117139467
2013,"Seed cotton, unginned",619.8077430016854,104.88831271951616,143565.10731901714,194.13817729507565,796.5921873046352
2003,Plantains and cooking bananas,686.0900675460647,94.66365464629682,150425.40709655097,295.48876932329455,798.8624389883529
2000,Palm oil,645.9014966688335,75.68882481606553,142824.58037862054,166.16533059471575,811.4452612113483
2000,Rice,653.7278721097898,93.77351876155151,153891.40132575404,166.7545398758057,774.8750353916529
2018,Natural rubber in primary forms,639.4343159676293,79.81538796452939,145045.27073605845,141.54123486217668,755.4385794815549
2015,"Meat of cattle with the bone, fresh or chilled (biological)",694.4374474444663,94.82489333033718,149172.6980417667,176.01895428253823,799.7720730879321
2013,"Onions and shallots, dry (excluding dehydrated)",702.6920413870221,79.67049026479512,157159.47368873903,183.28849341897708,803.3237968162898
2020,Bananas,673.1744671025795,92.96896451068616,143132.1093221232,185.79606386262327,792.6591006581813
2015,Palm kernels,646.5401095027527,103.8136979393004,147007.03484668751,175.09492113952933,796.807214799058
2004,Bananas,720.1586017459401,91.76087013139738,151934.14191565014,141.24447652846445,813.8222443561783
2008,"Hen eggs in shell, fresh",649.9606068301846,86.69332600268814,151419.61303684625,127.65228096071162,787.070685253972
2001,Tomatoes,607.611941665001,95.60579332613591,145024.14954126682,152.97685112305157,790.6739799413506
2017,Palm oil,686.2245809615363,103.01438932216676,144079.57390485433,228.81242037658507,797.8275256767988
2005,Natural honey,639.3296704535787,75.94890096204756,145497.54642973834,239.57552163940335,771.8505032011353
2008,Tomatoes,702.1311744677995,96.466492330852,153902.5149232204,167.88731054280763,793.2088522835671
2000,Rice,661.0387797626216,112.31976229553497,145267.69681066385,124.65638904145814,794.9719304378381
2008,"Seed cotton, unginned",690.5843078791502,101.16150445942469,147053.80455488092,167.67685684898981,828.9876410709277
2015,Natural honey,714.517921059389,93.42296221028239,144529.29373784646,276.3188091283333,790.284483631953
2012,Sorghum,636.2071447242026,102.15271261075739,150190.96891644353,221.6839291306604,800.2470215834115
2008,Natural honey,655.4947967360521,99.3440968518142,147440.85128038187,199.27267194145676,814.6191488923171
2020,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",670.2027784831123,103.86066664767118,141646.05703867244,219.86978321745787,779.4971022783136
2012,Taro,718.5994502338546,62.1976758455298,141819.10552228862,248.76386793189502,823.7616045220456
2008,Yams,652.7214291246108,69.25480800532499,136670.19825968606,114.0922272874734,831.5242014256678
2010,"Cow peas, dry",654.637799784354,107.62908725252252,142506.61904683552,152.13354392997326,795.6688710315486
2003,Natural honey,686.8171279294985,69.97746236785235,150632.95511062446,145.2994557229886,785.4582755553346
2001,"Groundnuts, excluding shelled",655.1560488915071,98.57972954606204,153282.02878252493,201.09125721837856,828.78918527233
2005,"Groundnuts, excluding shelled",677.0486871497527,87.2759051697896,150091.01790854952,179.74108189680925,812.1594142398851
2013,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",625.9267880337804,77.61381132633402,149436.38709566699,209.5511018992998,797.8861808777989
2003,Natural honey,738.9028089395222,97.80139636748608,146030.59584482035,146.39116987146824,824.7836731768363
2005,"Coffee, green",632.0416337535421,95.57215256602252,150537.79886703353,240.33313989878718,822.6666405555086
2018,"Meat of chickens, fresh or chilled (biological)",662.820329543118,124.21178979171964,148094.617207873,168.2688519573643,789.5216577053577
2005,"Seed cotton, unginned",671.4984795875614,83.18448194223564,155685.47095239922,206.46281496273855,801.2213938505051
2001,Sweet potatoes,729.853554693528,114.15830181131157,146170.99952157986,231.50586231097637,807.7826465430413
2017,Cocoa beans,632.727537234842,97.84299372603869,153378.26651114423,227.4917531395778,796.8213973822792
2012,"Onions and shallots, dry (excluding dehydrated)",731.9840347271868,82.64132178713328,151033.7965015529,189.7769577849192,768.4293849664366
2008,Potatoes,695.1882152958849,104.54534687303264,150340.44252348438,212.70288268395666,777.4816067105572
2022,"Seed cotton, unginned",684.9857703955216,101.04272757708324,136605.7694651545,258.8185705634437,769.0815410753177
2018,"Meat of cattle with the bone, fresh or chilled (biological)",642.9339000522856,93.09429943314471,151309.17390020215,197.41559906356417,806.1052828450023
2012,"Beans, dry",689.6071479239664,96.55108035688332,146025.68619791782,135.2532172617504,772.5597504420473
2010,"Meat of chickens, fresh or chilled (biological)",650.7683119902302,83.60184454459099,144443.59362028915,200.88807391302365,800.0951582008707
2000,Palm oil,710.4727482587766,80.16984313145636,139248.660886574,169.87147646384986,832.8848733100253
2023,Taro,643.3410497895923,103.94828261761272,146635.29042262267,54.335480644612176,824.8022004827651
2021,"Pistachios, in shell",669.0781558291417,89.19755864557486,146830.9840765548,194.83543854998402,759.4984638458426
2006,"Onions and shallots, dry (excluding dehydrated)",655.8147180224291,91.35540503653758,140148.21648338958,177.56806986560974,770.6727673691021
2020,Cocoa beans,642.8472217900144,96.75397394943812,139296.82522799514,229.5564259397013,780.716468300925
2014,"Meat of goat, fresh or chilled (biological)",694.7125051700616,96.5359751820311,149096.32349310414,134.23085449041406,772.8663230001348
2000,Plantains and cooking bananas,688.5366730851132,71.116752945663,151021.75174777047,96.45005424586401,763.1705092380876
2011,Potatoes,708.7432166298541,111.85043130709685,147614.6406420757,180.16958033535485,796.0299899900174
2006,Bananas,619.0766574165792,94.37438228878415,152417.3993408854,190.74440674510168,810.3488077728534
2014,"Cow peas, dry",704.3980317330555,89.51685106794173,146231.3011707061,176.42718463410782,815.3274775589799
2020,Taro,747.636377823531,99.01934008782017,146391.46972046257,172.77097154909956,786.757273369646
2018,"Meat of cattle with the bone, fresh or chilled (biological)",658.9236779875158,96.10478291449692,142078.08594875963,118.29918965451306,790.8087227782104
2000,"Coffee, green",729.3273690260934,104.06259035261951,138862.016204695,164.78968051608322,803.3603416870174
2016,"Meat of cattle with the bone, fresh or chilled (biological)",664.5780725010294,100.62640509253808,155936.53676176153,154.31524588960863,794.0770855477392
2016,Natural honey,631.300618535985,103.32434344521798,152319.72134371233,225.3709744032014,812.4589323064382
2002,"Beans, dry",663.3039373906204,112.8215585961867,139700.6632567712,190.7018055663601,804.8540940412124
2011,"Hen eggs in shell, fresh",703.9190296930825,105.81101824483855,147441.98563162,157.83568127756962,788.7207083142416
2005,"Meat of goat, fresh or chilled (biological)",647.3276161928783,90.14935670534553,146162.99453694525,257.92978118596767,759.1140705514533
2010,Sweet potatoes,654.4627508926296,75.71313266912148,145293.26372664838,158.29015355407893,826.227428894162
2002,"Meat of sheep, fresh or chilled (biological)",690.27909363162,117.5736190053417,144618.1368533889,199.62487355913754,782.5251509956357
2007,Cocoa beans,672.5647141649814,88.99079941006728,148569.57182730347,163.38947068536527,803.3979696991274
2013,"Cow peas, dry",690.0115992374265,85.46003880986613,150754.10371982097,253.29316311622958,757.9149634101402
2013,Taro,679.6077968855743,66.50574774380738,148675.18193760462,176.07852615550993,796.0204651168061
2009,Yams,686.8616702493714,97.63374658995563,146060.63422056762,177.55624875936306,798.2520360017662
2001,"Cotton lint, ginned",659.503875088538,94.78994906958052,145877.092508008,164.7420194261937,799.2188382354755
2013,Yams,679.424838923736,69.82992596653176,151347.29767707692,181.56113366489012,856.5226624388821
2008,"Meat of goat, fresh or chilled (biological)",644.6517204919462,99.3557606422716,148980.4507830439,231.71242929722484,783.6244293086536
2002,"Meat of chickens, fresh or chilled (biological)",711.1259193379259,85.08377119975239,147026.67340764074,214.02772959906378,812.6600813236561
2020,"Cotton lint, ginned",653.4446691583048,132.91137511960437,146483.71960446305,173.13934642063793,806.7114458287098
2007,Tomatoes,706.3383352893059,84.01623212891094,148389.57864052503,256.8017926876621,782.6740169311705
2015,"Cassava, fresh",665.4647018333383,86.02875002730707,144321.48264966634,215.38481943195785,812.3601848481408
2001,"Cassava, fresh",678.5328809855439,79.43500664645845,150770.92017900464,149.82648140496192,792.9603780459062
2005,Palm oil,657.6239741361032,111.72479782590355,141283.93328327427,102.71811967813248,813.7516611360566
2020,Palm oil,641.9930477277834,86.96501309330267,144605.94354363118,150.98484727500087,835.4660492529565
2011,"Hen eggs in shell, fresh",620.1300990346651,81.68293770379152,149718.7565696937,192.40297629234203,799.2627745972042
2004,"Cassava, fresh",640.8131859050504,103.16097515908211,140998.81202569223,201.59555589640073,790.6242922031531
2001,"Meat of cattle with the bone, fresh or chilled (biological)",662.7556450663466,71.85135597907619,138798.1833792161,239.69242152993033,817.2779204607305
2015,Sorghum,678.8292860276907,101.93330820400818,146978.6144696098,117.00823860887938,824.179860103209
2004,"Meat of sheep, fresh or chilled (biological)",702.7842900613222,119.27764575928683,138180.93532023125,149.77777066748885,778.5816459966812
2014,"Cow peas, dry",659.1001868689187,101.05576750280031,140169.20832220427,112.85340387110372,787.1876549937607
2011,"Meat of chickens, fresh or chilled",646.014087734809,102.12512475417284,150446.19668499575,104.79557678585711,809.7552622213474
2003,"Beans, dry",629.1914670827429,105.60755326388623,145639.2998044349,140.34460006716347,793.6061565762278
2014,Cocoa beans,686.8748191999473,118.20227044040675,153090.66084100853,190.06614957953045,777.1601565247864
2010,"Hen eggs in shell, fresh",713.9687461227045,110.70505941056054,140639.1543877763,210.30525910934517,807.0606933424301
2015,Plantains and cooking bananas,710.4628187015129,99.15169584436933,146193.46426430217,124.31783203374565,809.6765910986576
2022,"Meat of sheep, fresh or chilled (biological)",693.7708931072414,106.115021019814,148661.1488585024,131.2717413954674,789.5590816665826
2005,"Cotton lint, ginned",691.6292101808522,79.26762612829731,140810.65144181903,82.74437859865769,797.4737720911469
2013,Natural rubber in primary forms,723.4016240541044,104.2010538714838,151822.03561496173,182.45314777867918,784.7153354055998
2017,"Coffee, green",682.4353545053285,77.47331044251776,149216.6205082938,135.12859226629246,774.3420482662827
2011,Tomatoes,691.8568009435494,87.05131373079956,138616.79065902642,254.88710627542176,786.3055046519585
2010,"Hen eggs in shell, fresh",662.8493948072643,46.31821738312541,146474.5171114206,192.2259773473091,797.7254437880404
2012,"Groundnuts, excluding shelled",631.6116095371815,98.5780949007859,148593.00977375676,163.16325019199064,766.7450123551363
2020,Rice,651.957443647837,82.89856984364869,143712.9427248233,139.67991598760676,787.7665381594791
2022,"Meat of chickens, fresh or chilled",672.1981395067846,109.2238282383409,139263.90156491954,97.00202635511792,798.003399396377
2010,Natural rubber in primary forms,674.2964718378634,98.40953916935501,148055.52003970064,103.34194851755784,820.1399949870196
2022,Palm kernels,730.261486308486,109.41808843079835,157719.4408438764,140.62848963622264,789.9949496885116
2015,Plantains and cooking bananas,674.9112256905563,76.3027018401859,144728.30559667514,136.79039326361413,771.3287497823377
2014,Cocoa beans,707.8382139835935,108.13244056766845,154509.43199888713,121.77694522252966,792.0535965305676
2020,Plantains and cooking bananas,659.4205934155348,124.14449517572388,142901.78198365626,190.5902737369466,784.9154107027204
2014,"Cassava, fresh",663.1226340898672,104.01902450925239,147740.95426751336,197.44881698557234,807.2903678856694
2003,Cocoa beans,632.6026815461208,104.4118851406583,150520.83874684418,148.80391749974297,789.4886902572777
2010,Taro,650.2030702765271,95.10061515619799,146621.15776260677,268.49315077809524,742.0354643529367
2018,Potatoes,688.2823524037368,84.6866183017935,145174.54784805744,84.39906903902478,870.0792868084783
2014,"Meat of chickens, fresh or chilled",672.6997160746482,103.9745356007966,150293.86369921546,174.64373231344254,799.0940626163408
2003,Cocoa beans,700.7610692597412,69.96540635424294,156120.50166880968,160.80652716043312,798.0306269906938
2020,"Meat of chickens, fresh or chilled (biological)",677.9105291131757,86.29032313646172,148166.16071565924,144.20049326646654,765.4185973445816
2012,"Meat of chickens, fresh or chilled",661.899298713692,65.99079797521624,144082.92520981186,136.85239506417642,766.9554114652899
2021,Rice,736.921816576433,82.00180435054773,145714.4683061652,171.38754321921147,794.4078176310616
2018,"Cotton lint, ginned",669.6558036014328,102.18732638867739,159261.76432069048,160.45914599874294,802.970223430755
2001,"Meat of sheep, fresh or chilled (biological)",707.3629397539834,100.13755065358092,147337.76167415423,152.1417110092014,810.2890795680572
2013,"Meat of sheep, fresh or chilled (biological)",660.436634466484,93.32035544330606,143691.15759957372,106.79955561536066,800.9955499308874
2003,"Beans, dry",693.7608950443313,95.11266492120413,140937.88651005088,90.82994647430444,772.5279527211595
2015,"Meat of chickens, fresh or chilled",700.3133804373748,64.26868074231083,137533.72062190057,157.30971360505112,746.1574646029212
2020,"Beans, dry",678.7276697800917,86.96821580171024,148481.14746169455,151.63073214000286,794.2423497969581
2019,"Seed cotton, unginned",601.8384229819262,82.33637591374583,149936.4360565861,161.883694350988,785.5673033723397
2013,Raw milk of cattle,673.0204844885076,82.67075465255586,144679.74519263755,166.30444747035395,770.9953623022765
2014,Palm oil,709.3867120956235,101.55032942748026,146588.37400230882,145.61042027068848,812.8079612666347
2002,"Cassava, fresh",688.2973356536561,79.64904011269431,140810.91754602047,161.1151661739191,764.7352618009224
2007,"Meat of cattle with the bone, fresh or chilled (biological)",685.8480769197016,83.4864372583628,147327.8684166011,129.05912195965465,808.5861735736538
2015,Plantains and cooking bananas,620.8052026440987,61.25061132463122,149070.7026952992,247.93282782299354,768.0440372841725
2009,"Coffee, green",650.8592585425724,88.14480230463143,143987.40475662542,131.74852995733096,798.9285704961889
2003,"Onions and shallots, dry (excluding dehydrated)",684.8136395973675,76.23908679456967,155115.4894403928,153.18650189156236,814.9262832248946
2017,"Meat of chickens, fresh or chilled",684.784408966431,93.74469394061862,142477.69445872903,135.54609790913537,789.4881304724767
2001,"Meat of cattle with the bone, fresh or chilled (biological)",708.9129140668113,78.290029309137,148080.6091125585,134.70646035458424,830.0451934746586
2016,"Meat of chickens, fresh or chilled",668.1269080084414,94.12478369351221,150904.81219098662,172.9676156967267,834.6045232963922
2012,"Hen eggs in shell, fresh",684.6476332630386,90.38636359913882,146276.7785917167,166.62382687067878,800.9902967849152
2003,Unmanufactured tobacco,672.964137920763,117.63727660590878,145720.84199799114,148.76251784606887,807.0745041963277
2010,"Meat of pig with the bone, fresh or chilled (biological)",642.8646285677776,100.01491971707188,139518.89534021527,157.5617377871138,817.4609741108526
2006,"Cassava, fresh",604.7991707299818,64.96208192183943,153449.933571045,135.74485981516585,807.135324234232
2011,"Coffee, green",685.4032014267266,73.58331734873335,145813.76008412562,191.8218192511374,804.991661136493
2009,Raw milk of cattle,677.6913269152086,93.38477014515897,149350.05321713773,274.4951744943651,785.7654087290005
2006,Maize (corn),653.9276593998192,78.60893078438421,150026.8285317643,127.99347350316847,762.499673280968
2012,"Cow peas, dry",623.8977189673483,48.03112355673619,143521.73363237482,191.43369855155962,768.4448885195327
2006,"Hen eggs in shell, fresh",691.3650960950864,112.79984471778012,145675.5830710075,173.9829852158649,843.8941439597526
2023,Yams,664.4953084369577,103.36001026385509,153335.6378461811,205.16702527145887,802.6959759406222
